timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1492617766.1,40.4795644758646,-79.922401523292,0.0,0.056304931640625,-0.96099853515625,0.212783813476562,-0.0221689518621466,0.000141946486101223,-0.0140881221665192
1492617766.3,40.4795644758646,-79.922401523292,0.0,0.0389556884765625,-0.967254638671875,0.2110595703125,-0.0107578392233751,-0.0126944899680807,0.000988831712746421
1492617766.5,40.4795644758646,-79.922401523292,0.0,0.035858154296875,-0.966018676757812,0.212066650390625,-0.0107365339346544,-0.0020567593098682,0.00522645363928051
1492617766.7,40.4795644758646,-79.922401523292,0.0,0.0408477783203125,-0.967041015625,0.211074829101562,-0.0159962770875609,-0.00521473573048416,-0.0012165319859482
1492617766.9,40.4795644758646,-79.922401523292,0.0,0.044158935546875,-0.964202880859375,0.21337890625,-0.0160468771482725,-0.00415000392667048,0.0030450583903966
1492617767.1,40.4795644758646,-79.922401523292,0.0,0.04083251953125,-0.962249755859375,0.213088989257812,-0.0117892815135628,-0.0063053001968716,0.00202799717009534
1492617767.3,40.4795644758646,-79.922401523292,0.0,0.05169677734375,-0.965972900390625,0.231582641601562,-0.0127181921017824,8.20253615744405e-05,-0.00439528106306677
1492617767.5,40.4795644758646,-79.922401523292,0.0,0.047760009765625,-0.955551147460938,0.23699951171875,-0.0148849399646709,-0.000967260107916779,-0.00228232905419791
1492617767.7,40.4795644758646,-79.922401523292,0.0,0.042938232421875,-0.962432861328125,0.222625732421875,-0.0189973933199712,0.0107597034361381,-0.00661955320550095
1492617767.9,40.4795644758646,-79.922401523292,0.0,0.045318603515625,-0.962051391601562,0.234771728515625,-0.0169185297730554,0.0118105868022834,-0.00233612490821751
1492617768.1,40.4795644758646,-79.922401523292,0.0,0.0497894287109375,-0.9617919921875,0.227935791015625,-0.0136257974012814,0.017107081578233,-0.00658093736969481
1492617768.3,40.4795644758646,-79.922401523292,0.0,0.04632568359375,-0.958938598632812,0.223846435546875,-0.0168932297426996,0.0171291858152807,-0.00128337732930918
1492617768.5,40.4795644758646,-79.922401523292,0.0,0.0535736083984375,-0.963958740234375,0.235733032226562,-0.0125064707951211,0.022418223740178,-0.0076493975990346
1492617768.7,40.4795644758646,-79.922401523292,0.0,0.0543060302734375,-0.960601806640625,0.258056640625,-0.00820626458297016,0.0298364589565937,-0.00655830050042913
1492617768.9,40.4795644758646,-79.922401523292,0.0,0.064971923828125,-0.940093994140625,0.324508666992188,-0.00471912145162041,0.0532142196375273,-0.0151126402378727
1492617769.1,40.4795644758646,-79.922401523292,0.0,0.0731048583984375,-0.933029174804688,0.364974975585938,-0.00776284826147197,0.0713170571473409,-0.0162567342421707
1492617769.3,40.4795507714529,-79.9224073906242,0.439999997615814,0.0696258544921875,-0.925933837890625,0.381378173828125,-0.0150481917394927,0.093702524006111,-0.0163890933483476
1492617769.5,40.4795507714529,-79.9224073906242,0.439999997615814,0.0416412353515625,-0.916091918945312,0.40216064453125,-0.00655563733933905,0.0883285312424401,-0.0173544892435014
