,meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
0,2.63899993896,1.05397080375,0.0765075683594,-0.862823486328,0.453521728516,0.030538734536,-0.164413712005,0.170845246038,-0.306976318359,-0.950897216797,0.349151611328,-0.0876755241432,-0.599024291359,-0.037630998835,-0.159732055664,-0.892066955566,0.401817321777,-0.0280023399139,-0.369977151068,0.0927889798574,0.111514987058,0.0268010640805,0.0333175512621,0.0495876078385,0.120065885858,0.0590659066706,1.0
1,9.27400007248,0.687413891277,0.173736572266,-0.82209777832,0.405364990234,0.0596007462476,0.167367956603,0.20700218521,-0.297424316406,-1.0654296875,0.211898803711,-0.0950844382958,-0.321459788855,-0.118318388278,-0.0150619506836,-0.906205749512,0.310995483398,-0.0139593050646,-0.070427374922,0.0398086123952,0.180849825298,0.071995656704,0.0659747907838,0.0567214875049,0.148723570779,0.108620322366,1.0
2,11.0180000305,0.286620290509,0.175857543945,-0.590225219727,0.490447998047,0.173045017098,0.423364316387,0.567690869554,-0.536499023438,-1.23104858398,-0.00184631347656,-0.170917950336,-0.81570786608,-0.273660840978,-0.0919784545898,-0.945504760742,0.282907104492,-2.90817191036e-05,0.0559520557646,0.00156125155745,0.252959975325,0.206387662628,0.178135159061,0.133676937708,0.366528788231,0.242287315328,1.0
3,12.3650001526,0.342418042329,0.240005493164,-0.788940429688,0.378784179688,0.0672067343209,0.177596093085,0.0571295990722,-0.285827636719,-1.07514953613,-0.115249633789,-0.0662911395381,-0.0810945867735,-0.145429368175,-0.0808929443359,-0.941055297852,0.138479614258,-0.0152459314504,0.0410474350394,-0.0306491225632,0.155155794294,0.0954813883497,0.143617792417,0.0435690414402,0.102945728897,0.0694620242076,1.0
4,2.17599998713,0.999279784695,0.01953125,-0.791152954102,0.511260986328,0.0196312256594,0.0234440733921,0.0267384036605,-0.0532531738281,-0.99626159668,0.199462890625,-0.11565096613,-0.057529872184,-0.0352828897019,-0.0169540405273,-0.905795288086,0.390748596191,-0.0136611908122,-0.0110808007688,-0.00384302134782,0.0198393044624,0.0610316363697,0.101327752044,0.0405844569518,0.0279988341153,0.020357232604,1.0
5,9.0109998703,0.850443764389,0.210266113281,-0.538665771484,0.895278930664,0.24992701566,0.333292479895,0.394982742333,-0.784851074219,-1.28077697754,-0.0162658691406,-0.139637525436,-0.452936589763,-0.140073484907,-0.19411315918,-0.969729614258,0.494526672363,0.0438913715043,-0.0366568944031,0.0486302269796,0.331100945381,0.249707171746,0.286058722634,0.137718720006,0.211202217303,0.168409605764,1.0
6,8.57500023842,2.21721179318,0.108673095703,-0.812683105469,0.343032836914,0.0865500722665,0.141452469719,0.0524637408423,-0.204208374023,-1.10791015625,-0.131286621094,-0.0656519808765,-0.119545306592,-0.07224223931,-0.041357421875,-1.01072540283,0.0486557006836,0.00357774387163,0.0363533739337,-0.0158371532124,0.102846277344,0.0854537942812,0.173827720201,0.0487034453635,0.0922993978791,0.0442012717991,1.0
7,9.23699989319,0.692387760999,0.726196289062,-0.735076904297,0.652542114258,0.18724366045,0.298603741432,0.265623953441,-0.279769897461,-1.15989685059,0.278778076172,-0.160881028819,-0.366969217143,-0.134215063141,0.0829147338867,-0.91011505127,0.396688842773,-0.0232568797991,-0.101103208991,0.0719922483785,0.290435566146,0.127764165255,0.114043401445,0.100929628841,0.202014613717,0.131697607574,1.0
8,7.97600016594,1.38287295371,0.237274169922,-0.900177001953,0.0887451171875,0.0407008246236,0.170291574847,0.110036223604,-0.119171142578,-1.06149291992,-0.0794830322266,-0.148531950845,-0.179593730219,-0.0795113375054,-0.0118545532227,-0.959312438965,0.031672668457,-0.0408254072994,0.021432161715,-0.00878976317781,0.103479411143,0.051759293598,0.0545955345679,0.0597735017962,0.096634487555,0.0634370321393,1.0
9,8.78300018311,1.55694901916,0.466171264648,-0.825653076172,0.467651367188,0.124508373599,0.42268920505,0.242191864273,-0.223739624023,-1.14575195312,0.126678466797,-0.0907426867706,-0.32184275142,-0.14781769104,0.0406448364258,-0.936068725586,0.349743652344,-0.0205797104816,0.0367268290133,0.00641166685081,0.195509004559,0.0909097039026,0.102971870017,0.0632487622896,0.214749971909,0.11420180002,1.0
10,12.5679998398,0.127610569567,0.412216186523,-0.274856567383,0.540878295898,0.171818897733,0.475855487788,0.146360409292,-0.404830932617,-1.3426361084,-0.495346069336,-0.523922083355,-0.241228865223,-0.268899641581,0.0126556396484,-0.935835266113,0.191798400879,-0.0708948928513,0.115014736946,-0.0558260616134,0.284356115664,0.287252731357,0.285833334411,0.189865963436,0.218369468644,0.122451567373,1.0
11,8.55199995041,0.892787570241,0.0905914306641,-0.858169555664,0.0784149169922,0.0798514231766,0.0686160791698,0.0200373577256,-0.105911254883,-1.04904174805,-0.0713195800781,-0.0193795569364,0.00113583820492,-0.0388094476174,0.00660095214844,-0.989901733398,0.0100433349609,0.0274931967767,0.0338579387291,-0.0138799162325,0.0758528728269,0.080680836274,0.0567275065386,0.0420676746093,0.0282996196943,0.0223769620389,1.0
