,meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,condition
0,1.57039999485,1.64459079441,0.0453338623047,-0.846969604492,0.554718017578,0.0384065113445,-0.00736417304629,0.148555919295,-0.240432739258,-0.975204467773,0.215957641602,-0.118107732236,-0.517811992866,-0.0255330569511,-0.0630584716797,-0.931674804687,0.368069458008,-0.0100906854124,-0.213393803784,0.0478299364194,0.0833447203797,0.026455112386,0.0915202651198,0.0339493430632,0.178392635039,0.0454372247466,0.0
1,10.8740001106,3.11472052717,0.162521362305,-0.823852539062,0.553939819336,0.0877935021794,0.102143413081,0.0977862152216,-0.233032226562,-1.05068969727,0.206634521484,-0.0740630425473,-0.22448077776,-0.106426841378,0.0124633789063,-0.921614990234,0.392364501953,-0.0228214476345,-0.0530337958,0.0230613771434,0.093073843641,0.0508051388668,0.100196898021,0.0413894005657,0.0859856563132,0.048356916459,0.0
2,15.3615999222,0.748769345659,0.20768737793,-0.825439453125,0.395156860352,0.0432020655194,0.196479769427,0.0659332106876,-0.0675506591797,-1.11715698242,0.112808227539,-0.249621551083,-0.0800365128724,-0.169592761377,0.072255859375,-0.965897216797,0.203403320312,-0.0471780798057,0.0336197988644,-0.0172453742073,0.0638443979576,0.0675536465148,0.0600842360867,0.0752051150887,0.0587101016704,0.0582021778685,0.0
3,16.5023997498,0.0819697631378,0.217407226562,-0.874420166016,0.302978515625,0.0399804395487,0.164790815616,0.160339874486,-0.0883331298828,-1.03675842285,0.0757751464844,-0.119904034391,-0.189264999718,-0.0935145048332,0.0648370361328,-0.980920410156,0.169107055664,-0.0170656854022,0.00283319859936,-0.00581164600457,0.0778519435345,0.0505336164797,0.0490542077294,0.042518938839,0.0835926596921,0.0603452569095,0.0
4,12.5347999954,3.43042888825,0.279190063477,-0.969802856445,0.0854644775391,0.0876182661797,0.210265356493,0.156115834681,-0.0847930908203,-1.13018798828,-0.233993530273,-0.112738799478,-0.128936145228,-0.128576352165,0.0791149902344,-1.0259387207,-0.0776739501953,-0.0176094602863,0.00815617584919,-0.000542528524627,0.0806971723389,0.0405225796274,0.0765829553149,0.0525428126992,0.0720512805876,0.0537142305141,0.0
5,5.78520000458,2.1580084906,0.234817504883,-0.886917114258,0.449264526367,0.0454492408472,0.178052026264,0.0559215892017,-0.103103637695,-1.00909423828,0.0554351806641,-0.0820650426747,-0.124214626931,-0.122685706149,0.064345703125,-0.928228149414,0.347261962891,-0.0135567895711,-0.0140796639669,0.00552714583164,0.0714577865465,0.0295275030942,0.0799426870455,0.0300242637427,0.0571592991657,0.036008578412,0.0
6,12.2528001404,1.34934097497,0.278106689453,-0.845367431641,0.366027832031,0.0811782100317,0.22148019416,0.0768191479594,-0.0781555175781,-1.04833984375,0.198989868164,-0.118294419828,-0.111142500721,-0.131039509857,0.0678753662109,-0.959318237305,0.270148925781,-0.0328099741875,0.02297515464,-0.0115691339652,0.083935894983,0.0435299510074,0.0454031542196,0.0520462544175,0.0801201258698,0.0539746925846,0.0
7,13.8995999527,0.0696107628069,0.0912933349609,-0.89501953125,0.304946899414,0.0402076071897,0.0869892275302,0.0967643603114,-0.115432739258,-1.05261230469,0.146545410156,-0.162109012398,-0.178907433606,-0.0702150410883,-0.00346923828125,-0.986083984375,0.194680175781,-0.0101702926237,-0.0188252678924,0.00139450571528,0.056224522965,0.0435797589339,0.0350433757556,0.0457487201337,0.0632923998729,0.0444662192595,0.0
8,14.0516000366,0.297639181351,0.165100097656,-0.726425170898,0.311828613281,0.128310568688,0.13586462512,0.0516421556461,-0.146011352539,-1.08685302734,0.0971374511719,-0.121161312741,-0.128108967393,-0.122899291669,0.0379638671875,-0.968402709961,0.191710205078,-0.020326427883,0.0212333727186,-0.0189003264246,0.0673888603724,0.0768829908174,0.0594365315845,0.0640533913304,0.0671591711038,0.0459807930074,0.0
9,14.733599968,0.131271765377,0.336700439453,-0.841613769531,0.291076660156,0.0831801082231,0.299365938136,0.121069966316,-0.122314453125,-1.19987487793,0.11344909668,-0.122669460867,-0.129238414012,-0.148673098383,0.0494079589844,-0.959559326172,0.181146240234,-0.0212536447008,0.0180904058738,-0.0213326766693,0.0961576172904,0.0743441289615,0.0493436124953,0.0519570155668,0.0915120744617,0.0612238664169,0.0
