,timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,potholes
0,1493002780.6,40.4474891995,-79.9441910721,0.0,0.0864105224609,-0.962387084961,0.192321777344,-0.0106672917463,-0.00844088907501,-0.00328607446905,False
1,1493002780.8,40.4474891995,-79.9441910721,0.0,0.0785522460938,-0.960906982422,0.199356079102,-0.0139893188901,-0.0137368512187,0.00309086476115,False
2,1493002781.0,40.4474891995,-79.9441910721,0.0,0.0815887451172,-0.961212158203,0.197479248047,-0.00953731249579,0.00218911841605,-0.00223572373512,False
3,1493002781.2,40.4474892078,-79.9441910726,0.0,0.0757598876953,-0.958419799805,0.198959350586,-0.0104915231144,0.00325784496149,-0.00971174954719,False
4,1493002781.4,40.4474892078,-79.9441910726,0.0,0.0809631347656,-0.988800048828,0.193786621094,-0.03946565051,-0.00718920336267,0.000680703974624,False
5,1493002781.6,40.4474892078,-79.9441910726,0.0,0.158172607422,-0.998565673828,0.196624755859,0.0342152284209,-0.0161813667833,-0.0187997867671,False
6,1493002781.8,40.4474892078,-79.9441910726,0.0,-0.0381774902344,-0.934555053711,0.222930908203,0.030560572457,-0.140593333951,0.101966046553,False
7,1493002782.0,40.4474892078,-79.9441910726,0.0,-0.0238037109375,-0.945114135742,0.279769897461,0.0102331964886,-0.0298484431815,0.0140425821119,False
8,1493002782.2,40.4474892078,-79.9441910726,0.0,0.0430755615234,-0.923721313477,0.36328125,0.00263493158252,-0.0276697110937,0.0256875202944,False
9,1493002782.4,40.447489216,-79.944191073,0.0,0.0758972167969,-0.916946411133,0.387512207031,-0.011328554645,0.0160263708079,-0.0193491969,False
10,1493002782.6,40.447489216,-79.944191073,0.0,0.0976257324219,-0.8798828125,0.416412353516,-0.00422297454054,-0.00103676861237,-0.00323920283386,False
11,1493002782.8,40.447489216,-79.944191073,0.0,0.0897216796875,-0.889938354492,0.453109741211,-0.00952665985143,-0.00419394608466,-0.00648399830602,False
12,1493002783.0,40.447489216,-79.944191073,0.0,0.11067199707,-0.886611938477,0.467926025391,-0.00947739137126,0.0160175823763,0.000927845323784,False
13,1493002783.2,40.4475037861,-79.9441918655,1.23000001907,0.0112915039062,-0.852630615234,0.439453125,-0.0115115138119,-0.0701266241401,0.0245860368675,False
14,1493002783.4,40.4475037861,-79.9441918655,1.23000001907,0.0446166992188,-0.850326538086,0.524566650391,-0.0159432801819,0.100076800075,-0.102778044369,False
15,1493002783.6,40.4475037861,-79.9441918655,1.23000001907,0.0917205810547,-0.860473632812,0.531066894531,-0.0906734445823,0.0473869568563,-0.0405005549096,False
16,1493002783.8,40.4475037861,-79.9441918655,1.23000001907,0.112075805664,-0.895401000977,0.474411010742,-0.0418521091628,-0.00823449409052,0.0187846067489,False
17,1493002784.0,40.4475037861,-79.9441918655,1.23000001907,0.0583801269531,-0.8828125,0.445159912109,-0.0286612059675,-0.00194224338299,-0.007751929301,False
18,1493002784.2,40.4475378887,-79.9441937204,3.47000002861,0.0260925292969,-0.864715576172,0.474761962891,-0.0410496987264,-0.041214814714,0.0199441470875,False
19,1493002784.4,40.4475378887,-79.9441937204,3.47000002861,0.0767517089844,-0.876281738281,0.437576293945,-0.0029505161717,0.0149097073628,-0.0096646115959,False
20,1493002784.6,40.4475378887,-79.9441937204,3.47000002861,0.0938415527344,-0.903823852539,0.400741577148,-0.00140641537167,0.0319150561874,-0.0352818244375,False
21,1493002784.8,40.4475378887,-79.9441937204,3.47000002861,0.0454406738281,-0.832458496094,0.395889282227,-0.0512035330145,-0.052844040246,0.0550552628991,False
22,1493002785.0,40.4475378887,-79.9441937204,3.47000002861,0.12548828125,-0.859359741211,0.425048828125,-0.026859311174,-0.0338644901053,-0.00125381624121,False
23,1493002785.2,40.4475842296,-79.944196241,6.01999998093,0.0323181152344,-0.940444946289,0.369110107422,-0.0235532629968,-0.0423977908702,-0.0139925146834,False
24,1493002785.4,40.4475842296,-79.944196241,6.01999998093,0.072021484375,-0.938293457031,0.424560546875,0.019862388042,-0.0373582911394,0.00669705119322,False
25,1493002785.6,40.4475842296,-79.944196241,6.01999998093,0.08447265625,-0.892883300781,0.400009155273,-0.0454798671997,0.0173132102466,-0.0133048864899,False
26,1493002785.8,40.4475842296,-79.944196241,6.01999998093,0.0870208740234,-0.872695922852,0.371856689453,0.00816178979277,-0.0702480642858,0.0653039057221,False
27,1493002786.0,40.4475842296,-79.944196241,6.01999998093,-0.0156097412109,-0.875885009766,0.320465087891,-0.0235564587901,-0.0987673237672,0.0330663407266,False
28,1493002786.2,40.4476537397,-79.9442000218,8.06000041962,0.0404205322266,-0.936386108398,0.335464477539,-0.0294614858751,-0.0753307072262,0.0105549063483,False
29,1493002786.4,40.4476537397,-79.9442000218,8.06000041962,-0.0399475097656,-0.885787963867,0.329238891602,-0.0380171571931,-0.0933469920006,0.0808839307312,False
30,1493002786.6,40.4476537397,-79.9442000218,8.06000041962,0.14128112793,-0.874313354492,0.315170288086,-0.0322223849772,0.0246680622291,-0.0441083392383,False
31,1493002786.8,40.4476537397,-79.9442000218,8.06000041962,0.122772216797,-0.92594909668,0.320907592773,-0.0136604184955,-0.0265085728584,-0.0277930154522,False
32,1493002787.0,40.4476537397,-79.9442000218,8.06000041962,0.268905639648,-0.943756103516,0.303131103516,-0.0248270529462,-0.0253660767508,0.010473413619,False
33,1493002787.2,40.4477403066,-79.9442047304,9.76000022888,-0.0210571289062,-0.867263793945,0.345031738281,-0.0456543042511,-0.00395985422484,-0.0121855598838,False
34,1493002787.4,40.4477403066,-79.9442047304,9.76000022888,-0.0509948730469,-0.915679931641,0.391235351562,0.0328269225446,-0.018296183005,0.00358195166616,False
35,1493002787.6,40.4477403066,-79.9442047304,9.76000022888,0.083740234375,-0.995986938477,0.370422363281,-0.0566829869574,-0.0794018815846,0.0518690569709,False
36,1493002787.8,40.4477403066,-79.9442047304,9.76000022888,0.112030029297,-0.979415893555,0.263381958008,0.00703154422614,0.0446268567026,-0.0224336700745,False
37,1493002788.0,40.4477403066,-79.9442047304,9.76000022888,0.0627899169922,-0.927154541016,0.290405273438,0.01146304428,-0.0117735688631,0.0118761005651,False
38,1493002788.2,40.4478364947,-79.9442099623,11.029999733,-0.0119018554688,-0.935180664062,0.300506591797,-0.049252767516,0.0449911771397,-0.033673008823,False
39,1493002788.4,40.4478364947,-79.9442099623,11.029999733,0.102981567383,-0.928268432617,0.269912719727,-0.0888640929377,-0.0472878872638,0.00880813898933,False
40,1493002788.6,40.4478364947,-79.9442099623,11.029999733,0.0889129638672,-0.926895141602,0.314697265625,0.024335699725,-0.0224965206762,-0.000759000910673,False
41,1493002788.8,40.4478364947,-79.9442099623,11.029999733,0.0621032714844,-0.962585449219,0.270889282227,-0.0964525041477,0.045302234355,-0.008567921859,False
42,1493002789.0,40.4478364947,-79.9442099623,11.029999733,0.139923095703,-0.929824829102,0.258255004883,-0.0161289025098,0.0681782554866,-0.029128857055,False
43,1493002789.2,40.4479407847,-79.9442156348,11.6999998093,0.12077331543,-0.990524291992,0.174667358398,0.00380006455943,0.0318825656221,-0.0266987225603,False
44,1493002789.4,40.4479407847,-79.9442156348,11.6999998093,-0.0376281738281,-1.00312805176,0.28759765625,-0.0347827480492,0.101271760456,-0.0485970972557,False
45,1493002789.6,40.4479407847,-79.9442156348,11.6999998093,0.0948944091797,-0.918182373047,0.204833984375,-0.0675502821015,0.034474353995,-0.0253034924652,False
46,1493002789.8,40.4479407847,-79.9442156348,11.6999998093,0.0290832519531,-0.989227294922,0.280624389648,-0.00560382356574,-0.0659041822318,0.0619531164385,False
47,1493002790.0,40.4479407847,-79.9442156348,11.6999998093,0.103363037109,-0.846206665039,0.319030761719,-0.0304942597458,-0.0827710466797,0.00416624920932,False
48,1493002790.2,40.4480614874,-79.9442222001,12.1700000763,0.200302124023,-1.00340270996,0.262466430664,-0.011792743623,0.0394262357259,-0.0503345435508,False
49,1493002790.4,40.4480614874,-79.9442222001,12.1700000763,0.161590576172,-0.996459960938,0.253631591797,-0.0620955955568,0.0961260005981,-0.0787174491845,False
50,1493002790.6,40.4480614874,-79.9442222001,12.1700000763,-0.00679016113281,-0.940887451172,0.240615844727,0.0487100152859,-0.006696518561,0.0165092019135,False
51,1493002790.8,40.4480614874,-79.9442222001,12.1700000763,0.0432739257812,-0.97819519043,0.310668945312,-0.00878150737843,-0.0116417423892,0.0127347037005,False
52,1493002791.0,40.4480614874,-79.9442222001,12.1700000763,-0.0643157958984,-1.02464294434,0.194381713867,-0.0902286966802,0.114399014102,-0.0364040805208,False
53,1493002791.2,40.4481784934,-79.9442285643,12.220000267,0.14128112793,-0.98486328125,0.195220947266,0.0219393873762,-0.0788474114456,0.0654671574969,False
54,1493002791.4,40.4481784934,-79.9442285643,12.220000267,0.0426635742188,-0.892929077148,0.255126953125,0.0416244088896,0.0305786819524,0.00994317824592,False
55,1493002791.6,40.4481784934,-79.9442285643,12.220000267,0.109649658203,-0.893173217773,0.168640136719,-0.00761344492432,-0.108444984852,0.0300559034304,False
56,1493002791.8,40.4481784934,-79.9442285643,12.220000267,-0.0155029296875,-0.942092895508,0.176467895508,0.0205460214939,0.0413389180208,-0.0777299490523,False
57,1493002792.0,40.4481784934,-79.9442285643,12.220000267,-0.0350189208984,-0.890350341797,0.249038696289,-0.00538038435029,0.00746990054156,-0.0693782758738,False
58,1493002792.2,40.4482971842,-79.9442350202,12.2600002289,0.0451202392578,-0.964996337891,0.21809387207,-0.0038227014287,-0.0446478956752,0.0214003635715,False
59,1493002792.4,40.4482971842,-79.9442350202,12.2600002289,0.02685546875,-0.943145751953,0.213287353516,-0.0546856161398,-0.000716124017122,-0.0506701018482,False
60,1493002792.6,40.4482971842,-79.9442350202,12.2600002289,0.0146942138672,-1.00427246094,0.234878540039,-0.0551609903944,-0.0347494585356,-0.0345939299279,False
61,1493002792.8,40.4482971842,-79.9442350202,12.2600002289,0.0743408203125,-0.929412841797,0.269012451172,0.0149011852473,-0.122410335293,0.0889642277946,False
62,1493002793.0,40.4482971842,-79.9442350202,12.2600002289,0.0922546386719,-0.974761962891,0.234970092773,0.0326484907516,-0.0108462561716,0.0206203236883,False
