timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ
1492617516.4,40.4644697017889,-79.9299597613154,1.78999996185303,0.0329742431640625,-0.989028930664062,0.102462768554688,-0.0235039945166033,-0.0104843325794239,-0.000213585519424355
1492617516.6,40.4644697017889,-79.9299597613154,1.78999996185303,0.029815673828125,-1.01124572753906,0.112899780273438,-0.0303717543356997,-0.0274550603098449,0.0253490325198102
1492617516.8,40.4644697017889,-79.9299597613154,1.78999996185303,0.00262451171875,-0.9691162109375,0.157852172851562,-0.00888004433876021,-0.0286609396514328,0.0106451875092647
1492617517.0,40.4644697017889,-79.9299597613154,1.78999996185303,0.04132080078125,-0.955169677734375,0.198410034179688,-0.034014159758601,0.00979484017320243,0.00069268819952961
1492617517.2,40.4644732601027,-79.9299696231823,0.340000003576279,0.0224456787109375,-0.973831176757812,0.19952392578125,-0.0107125654848437,-0.0105676895215434,-0.00114862137815118
1492617517.4,40.4644732601027,-79.9299696231823,0.340000003576279,0.0197601318359375,-0.961044311523438,0.229415893554688,-0.0139586925375413,-0.0116097844560914,0.00201947505460709
1492617517.6,40.4644732601027,-79.9299696231823,0.340000003576279,0.018035888671875,-0.948684692382812,0.24273681640625,-0.018284198780048,-0.0126446888556962,0.00624271591125474
1492617517.8,40.4644732601027,-79.9299696231823,0.340000003576279,0.0102691650390625,-0.961074829101562,0.2431640625,-0.0149701611195534,-0.0084123932513423,-0.000131560157849914
1492617518.0,40.4644732601027,-79.9299696231823,0.340000003576279,0.0218505859375,-0.951644897460938,0.292327880859375,-0.0108004498008164,-0.0105660916248894,0.00524775892800114
1492617518.2,40.4644735584043,-79.9299704499252,0.0,0.0119476318359375,-0.941680908203125,0.300186157226562,-0.00547146445956779,-0.0137922449694114,0.00317821644490056
1492617518.4,40.4644735584043,-79.9299704499252,0.0,0.01025390625,-0.934646606445312,0.356124877929688,-0.0106593022630422,-0.0073772225356285,-0.00328873763013885
1492617518.6,40.4644735584043,-79.9299704499252,0.0,0.0210723876953125,-0.91583251953125,0.407791137695312,-0.00669199118715111,-0.0286758533535372,0.0064027718927685
1492617518.8,40.4644735584043,-79.9299704499252,0.0,0.0215911865234375,-0.907867431640625,0.427719116210938,-0.0278508060478307,-0.0221569676372412,-0.000227966589310783
1492617519.0,40.4644735584043,-79.9299704499252,0.0,0.0120697021484375,-0.924652099609375,0.422683715820312,-0.00777935986023046,-0.0180303995281635,0.0138276650119094
1492617519.2,40.4644735584043,-79.9299704499252,0.0,0.01971435546875,-0.931793212890625,0.410171508789062,0.000715857701013299,-0.0191491935021058,0.0149837432411128
1492617519.4,40.4644735584043,-79.9299704499252,0.0,-0.0504913330078125,-0.936050415039062,0.412200927734375,-0.00602673354684932,-0.0818661045412538,0.00654684890774179
1492617519.6,40.4644774628823,-79.929981271186,1.13999998569489,-0.01702880859375,-0.913330078125,0.432830810546875,-0.0385532515205321,-0.102923985596619,0.0371883814618665
1492617519.8,40.4644774628823,-79.929981271186,1.13999998569489,-0.052276611328125,-0.94464111328125,0.377456665039062,-0.00349300208574793,-0.107406352027332,0.0407575499547907
1492617520.0,40.4644774628823,-79.929981271186,1.13999998569489,-0.0393524169921875,-0.940292358398438,0.355728149414062,-0.0619328764142287,-0.0623600474530774,-0.0217974408900805
1492617520.2,40.4644846709823,-79.9300012484354,2.77999997138977,-0.149765014648438,-0.954742431640625,0.433364868164062,-0.0263122978860919,-0.226387068468257,0.086678170314918
1492617520.4,40.4644846709823,-79.9300012484354,2.77999997138977,-0.17218017578125,-0.922103881835938,0.382720947265625,-0.0345657004203564,-0.346534782098855,0.0794402311043006
1492617520.6,40.4644846709823,-79.9300012484354,2.77999997138977,-0.117889404296875,-0.869781494140625,0.36846923828125,-0.0384304797942794,-0.301834155834093,0.0750204489592051
