interval, latitude, longitude, classification
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117458774124,-122.031235601867,0.0
2,37.3117535049443,-122.031231997648,0.0
2,37.3117535049443,-122.031231997648,0.0
2,37.3117535049443,-122.031231997648,0.0
2,37.3117535049443,-122.031231997648,0.0
2,37.3117535049443,-122.031231997648,0.0
2,37.3117636051376,-122.031235518048,0.0
2,37.3117636051376,-122.031235518048,0.0
2,37.3117636051376,-122.031235518048,0.0
2,37.3117636051376,-122.031235518048,0.0
2,37.3117636051376,-122.031235518048,0.0
2,37.3117812071343,-122.031238032619,0.0
2,37.3117812071343,-122.031238032619,0.0
5,37.3117812071343,-122.031238032619,0.0
5,37.3117812071343,-122.031238032619,0.0
5,37.3117812071343,-122.031238032619,0.0
5,37.3118092865099,-122.031235266591,0.0
5,37.3118092865099,-122.031235266591,0.0
5,37.3118092865099,-122.031235266591,0.0
5,37.3118092865099,-122.031235266591,0.0
5,37.3118092865099,-122.031235266591,0.0
5,37.3118415568371,-122.03123015363,0.0
5,37.3118415568371,-122.03123015363,0.0
5,37.3118415568371,-122.03123015363,0.0
5,37.3118415568371,-122.03123015363,0.0
5,37.3118415568371,-122.03123015363,0.0
5,37.3118760483687,-122.031224621573,0.0
5,37.3118760483687,-122.031224621573,0.0
5,37.3118760483687,-122.031224621573,0.0
5,37.3118760483687,-122.031224621573,0.0
5,37.3118760483687,-122.031224621573,0.0
5,37.3119131801997,-122.031220095346,0.0
5,37.3119131801997,-122.031220095346,0.0
5,37.3119131801997,-122.031220095346,0.0
5,37.3119131801997,-122.031220095346,0.0
5,37.3119131801997,-122.031220095346,0.0
5,37.3119503120308,-122.031215988213,0.0
5,37.3119503120308,-122.031215988213,0.0
7,37.3119503120308,-122.031215988213,0.0
7,37.3119503120308,-122.031215988213,0.0
7,37.3119503120308,-122.031215988213,0.0
7,37.3119846778338,-122.031214060375,0.0
7,37.3119846778338,-122.031214060375,0.0
7,37.3119846778338,-122.031214060375,0.0
7,37.3119846778338,-122.031214060375,0.0
7,37.3119846778338,-122.031214060375,0.0
7,37.312015565147,-122.031214814747,0.0
7,37.312015565147,-122.031214814747,0.0
7,37.312015565147,-122.031214814747,0.0
7,37.312015565147,-122.031214814747,0.0
7,37.312015565147,-122.031214814747,0.0
7,37.3120362684478,-122.031219173336,0.0
7,37.3120362684478,-122.031219173336,0.0
7,37.3120362684478,-122.031219173336,0.0
