interval, latitude, longitude, classification
0,37.3192502372314,-122.053531799579,0.0
1,37.3192436155279,-122.053462565059,0.0
2,37.3192413943236,-122.053429959456,0.0
3,37.3192591639583,-122.053385367731,0.0
4,37.3193260934551,-122.05335510906,0.0
5,37.3194219405179,-122.053355025241,0.0
6,37.3195393709813,-122.05335427087,0.0
7,37.3196819052448,-122.053362317497,0.0
8,37.3198432149713,-122.053359802926,0.0
9,37.3200146248912,-122.05336290423,0.0
10,37.3201955063616,-122.05336290423,0.0
11,37.3203853145589,-122.053356198708,0.0
12,37.3205880727966,-122.053354689965,0.0
13,37.3207811499362,-122.053349325547,0.0
14,37.3209855007355,-122.053346978614,1.0
15,37.3211910250013,-122.053337926159,0.0
16,37.3213973874574,-122.053332813198,0.0
17,37.3215985531335,-122.053326694408,0.0
18,37.3217974976053,-122.053329208979,1.0
19,37.3219925864016,-122.053338429073,0.0
20,37.3221761081715,-122.053339602539,0.0
21,37.322358456475,-122.053345553691,0.0
22,37.3225306626757,-122.053347146252,0.0
23,37.3226779327144,-122.0533464757,0.0
24,37.3227580637087,-122.053330969179,0.0
25,37.3227916332309,-122.053323341647,0.0
26,37.3228292260667,-122.053239187339,0.0
27,37.3228167370309,-122.053074818218,0.0
28,37.3228024039765,-122.05288077716,0.0
29,37.3227931419735,-122.052693273986,0.0
30,37.3227818264042,-122.052552960927,0.0
31,37.3227802338426,-122.052479367817,0.0
32,37.3227859754463,-122.052472410837,0.0
33,37.3227893282076,-122.052475260684,0.0
34,37.3227893282076,-122.052475260684,0.0
35,37.3227893282076,-122.052475260684,0.0
36,37.3227893282076,-122.052475260684,0.0
37,37.3227893282076,-122.052475260684,0.0
38,37.3227893282076,-122.052475260684,0.0
39,37.3227893282076,-122.052475260684,0.0
40,37.3227893282076,-122.052475260684,0.0
41,37.3227893282076,-122.052475260684,0.0
42,37.3227893282076,-122.052475260684,0.0
43,37.3227893282076,-122.052475260684,0.0
44,37.3227893282076,-122.052475260684,0.0
45,37.3227893282076,-122.052475260684,0.0
46,37.3227893282076,-122.052475260684,0.0
