interval, latitude, longitude, classification
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
2,40.4383308167536,-80.0033661043117,0.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
5,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
7,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
10,40.4383308167536,-80.0033661043117,1.0
