interval, latitude, longitude, classification
0,40.4444155935575,-79.9443533086031,1.0
1,40.4444155935575,-79.9443533086031,0.0
2,40.4444155935575,-79.9443533086031,1.0
3,40.4444155935575,-79.9443533086031,1.0
4,40.4444155935575,-79.9443533086031,0.0
5,40.4444155935575,-79.9443533086031,0.0
6,40.4444155935575,-79.9443533086031,0.0
7,40.4444155935575,-79.9443533086031,0.0
8,40.4444155935575,-79.9443533086031,0.0
9,40.4444155935575,-79.9443533086031,0.0
10,40.4444155935575,-79.9443533086031,1.0
11,40.4444148391862,-79.9443604332208,1.0
12,40.4444148391862,-79.9443604332208,0.0
13,40.4444148391862,-79.9443604332208,1.0
14,40.4444148391862,-79.9443604332208,0.0
15,40.4444148391862,-79.9443604332208,0.0
16,40.4444148391862,-79.9443604332208,1.0
17,40.4444148391862,-79.9443604332208,1.0
18,40.4444148391862,-79.9443604332208,0.0
19,40.4444148391862,-79.9443604332208,0.0
20,40.4444148391862,-79.9443604332208,0.0
21,40.4444148391862,-79.9443604332208,0.0
22,40.4444148391862,-79.9443604332208,0.0
23,40.4444148391862,-79.9443604332208,0.0
24,40.4444148391862,-79.9443604332208,0.0
25,40.4443971533705,-79.9443515484034,0.0
26,40.4444112768773,-79.9443600979447,0.0
27,40.4444119893391,-79.944360936135,0.0
28,40.4444119893391,-79.944360936135,0.0
29,40.4444190720473,-79.9443419930338,0.0
30,40.4444628674914,-79.944326570332,0.0
31,40.4444981553037,-79.9443335273116,0.0
32,40.444513536096,-79.9443284981697,0.0
33,40.4445217084516,-79.944331850931,0.0
34,40.4445442557712,-79.9443276599794,0.0
35,40.444582183883,-79.9442487024515,0.0
36,40.4445995344226,-79.9441003427654,0.0
37,40.4446153343101,-79.9438980036228,0.0
38,40.444636372887,-79.9436655734479,0.0
39,40.4446430365,-79.9432360009103,0.0
40,40.4446413182099,-79.9432972726225,0.0
41,40.4446430365,-79.9432360009103,0.0
42,40.4446430365,-79.9432360009103,0.0
43,40.4446430365,-79.9432360009103,0.0
44,40.4446430365,-79.9432360009103,0.0
45,40.4446430365,-79.9432360009103,0.0
46,40.4446335230399,-79.9432149623334,0.0
47,40.4446395161007,-79.9431210850179,0.0
48,40.4447057750453,-79.9429780897498,0.0
49,40.4448404722292,-79.9428652693331,0.0
50,40.4450436495621,-79.9427555502206,0.0
51,40.4452579748262,-79.9426341802626,0.0
52,40.4454916622866,-79.9424828030914,0.0
53,40.4457324324552,-79.9423509557545,0.0
54,40.4459936963771,-79.9422895164042,0.0
55,40.4462411301587,-79.9422921147942,0.0
56,40.4464951437343,-79.9423044361919,0.0
57,40.4467339860652,-79.9423317611962,0.0
58,40.4469292424996,-79.9423600082099,0.0
59,40.4470796138425,-79.9423958827555,0.0
60,40.4471747484435,-79.9424253032356,0.0
61,40.4471988883246,-79.9424197711795,0.0
62,40.4471988883246,-79.9424197711795,0.0
63,40.4471988883246,-79.9424197711795,0.0
64,40.4471988883246,-79.9424197711795,0.0
65,40.4471988883246,-79.9424197711795,0.0
66,40.447201193348,-79.9424267281591,0.0
67,40.4471997684244,-79.9424353615194,0.0
68,40.4471997684244,-79.9424353615194,0.0
69,40.4472030792762,-79.9424486049264,0.0
70,40.4472030792762,-79.9424486049264,0.0
71,40.4472030792762,-79.9424486049264,0.0
72,40.4472030792762,-79.9424486049264,0.0
73,40.4472030792762,-79.9424486049264,0.0
74,40.4472030792762,-79.9424486049264,0.0
75,40.4472030792762,-79.9424486049264,0.0
76,40.4472030792762,-79.9424486049264,0.0
77,40.4472030792762,-79.9424486049264,0.0
78,40.4472030792762,-79.9424486049264,0.0
79,40.4472030792762,-79.9424486049264,0.0
80,40.4472030792762,-79.9424486049264,0.0
81,40.4472088627894,-79.9424047675728,0.0
82,40.447256681547,-79.942415831685,0.0
83,40.4473060509567,-79.9424272310733,0.0
84,40.4473580187563,-79.9424471800029,0.0
85,40.4474183684592,-79.9427060969918,0.0
86,40.4473642213647,-79.9435250927507,0.0
87,40.4473424703259,-79.9437956605851,0.0
88,40.4473249940578,-79.9439907912909,0.0
89,40.4473318672184,-79.9441059586405,0.0
90,40.4473988386248,-79.9441500474512,0.0
91,40.4475285485764,-79.9441659730672,0.0
92,40.4477251461152,-79.9441847485303,0.0
93,40.447950409763,-79.9441822339594,0.0
94,40.4481737874825,-79.9441677332669,0.0
95,40.4483665712554,-79.9441794679313,0.0
96,40.4485579301048,-79.9442096427828,0.0
97,40.4487890191753,-79.9443047773837,0.0
98,40.4490342736621,-79.9444107246398,0.0
99,40.4492832161863,-79.9445217010378,0.0
100,40.4495399538804,-79.9446300790458,0.0
101,40.4498094739769,-79.9447302427887,0.0
102,40.4500490706791,-79.9448276405036,0.0
103,40.4502331791822,-79.9449037481844,0.0
104,40.4503300320734,-79.9449486751854,0.0
105,40.4503433592994,-79.9449544586986,0.0
106,40.4503609193866,-79.9449618347734,0.0
107,40.4504395835478,-79.9449987989664,0.0
108,40.4505753703792,-79.945061327964,0.0
109,40.450769118071,-79.9451573007553,0.0
110,40.4509839462493,-79.9452416227012,0.0
111,40.4511693120379,-79.9453128688782,0.0
112,40.4512727028136,-79.9453510065376,0.0
113,40.4513048055027,-79.9453637470304,0.0
114,40.4513468826566,-79.9453819357603,0.0
115,40.4514565179501,-79.9454309698939,0.0
116,40.4516263353084,-79.9455085024982,0.0
117,40.451840786301,-79.9456128571927,0.0
118,40.4520683549721,-79.945708746165,0.0
119,40.4522771062706,-79.9457963370531,0.0
120,40.452456437089,-79.9458799884468,0.0
121,40.4526412161444,-79.9459694233536,0.0
122,40.452835760117,-79.9460555893182,0.0
123,40.4530431284015,-79.9461479578912,0.0
124,40.4532330204178,-79.9462306034564,0.0
125,40.4533808352802,-79.9462916237115,0.0
126,40.4534691805397,-79.9463195354491,0.0
127,40.4534962959964,-79.9463280849903,0.0
128,40.4535143589978,-79.9463338685035,0.0
129,40.4535416420926,-79.946353733614,0.0
130,40.453559872732,-79.9463746045529,0.0
131,40.4535768460859,-79.9464846589416,0.0
132,40.4535140656312,-79.9466731679439,0.0
133,40.4534371616696,-79.9469124712794,0.0
134,40.4533566115801,-79.9471746572107,0.0
135,40.4532712838058,-79.9474589713662,0.0
136,40.4531820584465,-79.9477386754751,0.0
137,40.4531018855427,-79.9480078183859,0.0
138,40.4530258197714,-79.9482632149755,0.0
139,40.4529495863621,-79.9485192821174,0.0
140,40.4528757837046,-79.9487716612219,0.0
141,40.4528064234559,-79.9490004033595,0.0
142,40.4527648911257,-79.9491480086743,0.0
143,40.4527295614038,-79.94926091291,0.0
144,40.4527084809173,-79.9493273814022,0.0
145,40.4526928905774,-79.9493754097074,0.0
146,40.4526635958259,-79.9494702090322,0.0
147,40.4526104545597,-79.9495956023037,0.0
148,40.4525182117153,-79.9496760685741,0.0
149,40.452360003293,-79.9496462289988,0.0
150,40.4521742603187,-79.9495614879578,0.0
151,40.4519627849017,-79.9494630844145,1.0
152,40.4517298518125,-79.949366441071,0.0
153,40.4514763411511,-79.949258146882,0.0
154,40.4512138618533,-79.9491435662656,1.0
155,40.4509611893822,-79.9490365293621,1.0
156,40.4507396975909,-79.9489439931511,0.0
157,40.4503499810029,-79.9487682246416,0.0
158,40.4505401244764,-79.9488496129214,0.0
159,40.4501646571238,-79.9486834836006,0.0
160,40.4499904811759,-79.9486086332052,0.0
161,40.449820202813,-79.948531268239,0.0
162,40.4496557917823,-79.9484565016627,0.0
163,40.4494841304053,-79.9483777955919,0.0
164,40.4493095772718,-79.9483051244914,0.0
165,40.4491355270524,-79.9482217245548,0.0
166,40.4489541845773,-79.9481499754637,0.0
167,40.4487587605048,-79.9480701797455,0.0
168,40.4485555412624,-79.9479732849448,0.0
169,40.4483454488594,-79.9478800781816,0.0
170,40.4481314588715,-79.9477830157428,0.0
171,40.4479190614451,-79.947688216418,1.0
172,40.4477323126425,-79.9476039782911,0.0
173,40.4476116132368,-79.9475518428534,0.0
174,40.4475557478521,-79.9475261104106,0.0
175,40.4475334100802,-79.9475174770504,0.0
176,40.4475334100802,-79.9475174770504,0.0
177,40.4475334100802,-79.9475174770504,0.0
178,40.4475334100802,-79.9475174770504,0.0
179,40.4475334100802,-79.9475174770504,0.0
180,40.4475334100802,-79.9475174770504,0.0
181,40.4475334100802,-79.9475174770504,0.0
182,40.4475334100802,-79.9475174770504,0.0
183,40.447522345968,-79.947513956651,0.0
184,40.4474785924334,-79.9474933371692,0.0
185,40.4474216793109,-79.9474670179933,0.0
186,40.4473498883102,-79.947434496209,0.0
187,40.4472985491533,-79.9474091828614,0.0
188,40.4472617106889,-79.9473932572454,0.0
189,40.4471899196882,-79.9473663513362,0.0
190,40.4471062263851,-79.9473238550871,0.0
191,40.4470431525637,-79.9472321570664,0.0
192,40.447033513375,-79.9470779300481,0.0
193,40.4470492294435,-79.9468449969589,0.0
194,40.4470770992715,-79.9465697352588,0.0
195,40.4471026640762,-79.9462449365109,0.0
196,40.4471234511961,-79.9459459540247,0.0
