,avgSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
0,9.86100025177,0.279222986141,0.132553100586,-0.931228637695,0.261184692383,0.0717386355479,0.116498650305,0.096499642099,0.047248840332,-0.972721862793,0.197920227051,-0.00925834637161,0.000907472141445,-0.0232339766137,0.0659067451474,0.0343723483716,0.0293504705539,0.0492916870054,0.0793923959852,0.0693030981722,False
1,8.43399982452,0.666153115849,0.165344238281,-0.893249511719,0.222381591797,0.0385889378791,0.0565700689271,0.0827494750748,0.0704528808594,-0.974481201172,0.0909133911133,-0.0219344871598,0.00482218578581,-0.00535484463543,0.0484082580218,0.0447821922919,0.0722939681447,0.0265757809738,0.0468335442896,0.037717409337,False
2,5.22299995422,1.10324823513,0.106002807617,-0.921859741211,0.329635620117,0.0119658490938,0.0395247726862,0.0354203088142,0.0495071411133,-0.978538513184,0.148811340332,-0.0125264711349,-0.00970479869675,-0.00042306977077,0.0279685091596,0.0381538345947,0.12403905601,0.0140024641559,0.0242109463155,0.024217336963,False
3,4.55599994659,0.843513843744,0.196670532227,-0.823623657227,0.538787841797,0.121950407372,0.109223160523,0.123622872537,0.103955078125,-0.898655700684,0.427972412109,-0.00874749881131,-0.0222755049374,0.0354728529825,0.0574819099248,0.0413887539835,0.0688351262792,0.0738432382394,0.0781394095086,0.0603656255804,False
4,7.80800008774,0.862384577391,0.238067626953,-0.833435058594,0.464096069336,0.0643813867204,0.172284950923,0.0402994862473,0.105812072754,-0.936904907227,0.400540161133,0.000553191821631,0.0371157304273,-0.0278116842114,0.0725430831437,0.0975146037267,0.0409305751614,0.0425780613813,0.0801409771821,0.0656666117108,False
5,10.4980002403,0.745814894396,0.137847900391,-0.894592285156,0.448608398438,0.0279061997985,0.12910232648,0.0632998770018,-0.00644836425781,-0.941474914551,0.375534057617,-0.00845268687864,-0.0229253695066,-0.0250834088327,0.0784756840387,0.024607979949,0.0557396762771,0.0309690897786,0.0961073303508,0.0567250013096,False
6,12.0849999428,0.437702195447,0.155914306641,-0.859390258789,0.39631652832,0.0364845079858,0.0873668637728,0.0320604647829,0.0625946044922,-0.931237792969,0.266067504883,-0.0194837664299,0.00278249733853,-0.0220640499468,0.0601995625461,0.0396142472624,0.0741616592091,0.0380044826435,0.0462073115976,0.0371089160242,False
7,11.5449999809,0.829608190226,0.160675048828,-0.968505859375,0.168823242188,0.0616505813387,0.110908941493,0.0373495027078,0.0586151123047,-0.999440002441,0.0516571044922,-0.0127284719036,0.0173134765627,-0.00977092498661,0.0679750957639,0.0254232338336,0.0595012192881,0.0328027621542,0.057149535552,0.0316803379892,False
8,7.825,1.40048613903,0.114791870117,-0.982971191406,0.0805053710938,0.0223593678801,0.0385652357454,0.0221854634609,0.0554702758789,-1.00436859131,0.0404067993164,-0.00937416724741,0.00569921799599,0.00330120122404,0.0316345811577,0.014083997405,0.0286069595842,0.0179143435353,0.0127743153438,0.0197503285134,False
9,2.96799991131,1.65887375354,0.0766448974609,-0.931350708008,0.354278564453,-0.0019750002644,0.00326716602531,0.0148742873203,0.0486389160156,-0.974485778809,0.169711303711,-0.0114485566837,-0.0085417696171,-0.000734899302807,0.0217103825318,0.0312968922584,0.0990435902786,0.0052047008326,0.0112918576472,0.00838708366506,False
10,1.33500000238,0.824907385849,0.17610168457,-0.843597412109,0.544387817383,0.0886366589806,0.0702912074954,0.0938726999998,0.079736328125,-0.891250610352,0.491923522949,-0.0276618814001,0.0126237564095,-0.0105514442389,0.0653723862792,0.0262401270496,0.0420753471557,0.0541295205584,0.040053528377,0.0427361523162,False
11,5.15699999332,1.31959633761,0.221618652344,-0.825317382812,0.629959106445,0.128953189459,0.303607288488,0.108329936293,0.0691513061523,-0.878788757324,0.45362701416,-0.0323869683326,0.0822170559097,-0.0395671968424,0.157656066915,0.0400709804546,0.0687309955066,0.0705503609111,0.126792115627,0.111559687927,False
12,8.82999958992,1.34989701337,0.212646484375,-0.859237670898,0.49333190918,0.0130971599249,0.0568502334738,0.0945960145518,0.105212402344,-0.895045471191,0.40602722168,-0.03288487293,-0.0182941590025,0.00397538045399,0.07447826206,0.0234803849951,0.05041681871,0.0312533673408,0.0659575675158,0.0577567486931,False
13,12.5660003662,0.924352005596,0.169281005859,-0.87663269043,0.435287475586,0.0227101061957,0.0416172183547,0.106942695682,0.0956741333008,-0.917071533203,0.354306030273,-0.0219181886139,-0.00953459607148,0.0166463813413,0.0590362224336,0.0233591243925,0.0380008743375,0.0441305509314,0.0417865022062,0.0549247721031,False
14,14.8259997368,0.482636037585,0.120651245117,-0.863616943359,0.337661743164,0.0332820567749,0.11932506317,0.145664791615,0.0374359130859,-0.93304901123,0.294842529297,-0.0209415009157,-0.0333655735067,0.0333508195943,0.0531604712705,0.0450416169488,0.0240513118658,0.0351428364191,0.0811817627515,0.0677276287892,False
15,15.3820001602,0.0764199224274,0.135238647461,-0.864059448242,0.285415649414,0.0701244936112,0.108601312408,0.0584502606567,0.0618896484375,-0.956695556641,0.217361450195,-0.0107394367802,0.0250667640759,-0.00305342071622,0.0535176943095,0.0714539210418,0.0467779780243,0.0644425389718,0.0701616155168,0.0489824124086,False
16,15.2419998169,0.010328191978,0.0704650878906,-0.894256591797,0.295959472656,0.0229314148822,0.0301509782813,0.0447163389152,0.0197387695312,-0.951625061035,0.23369140625,-0.0285965710479,-0.0127893251345,0.0126414131676,0.0409338625618,0.0278795860822,0.030920795422,0.0426961427588,0.0317644088877,0.0295734757214,False
17,15.354999733,0.056025746104,0.0829315185547,-0.902420043945,0.254409790039,0.0457760107129,0.0595871641261,0.0612617598195,0.0166610717773,-0.942202758789,0.206846618652,-0.0224468260903,0.0068452827395,-0.0134685377389,0.0417299103892,0.0282759673686,0.0285150144042,0.0514675154603,0.0422443884831,0.0392196767221,False
18,15.0779997826,0.368564924709,0.0403900146484,-0.897720336914,0.182373046875,0.0583272226144,0.0966149569742,0.0382845385665,-0.0155746459961,-0.98943939209,0.0820037841797,0.0025141838587,0.00764108853643,-0.00831044744481,0.0354469081746,0.0418634884873,0.0649421036953,0.037827882573,0.0400946322178,0.0330205976573,False
19,12.3759997368,1.15554901243,0.0196685791016,-0.978179931641,0.0803375244141,0.0656618345726,0.0552941484489,0.0998712040391,-0.0482971191406,-1.00585632324,0.0005615234375,-0.00346511878913,-0.0636916546297,0.016015478479,0.0719469272893,0.0246382075148,0.0362226981987,0.0388707681337,0.0904462113952,0.061113324915,False
20,8.03399982452,1.55367071456,0.128890991211,-0.982040405273,-0.0147552490234,-0.0051944957062,0.115181983462,0.00733061721655,0.0691131591797,-1.0187713623,-0.0488220214844,-0.0292415354007,0.0509248332064,-0.0297516905391,0.0393300833603,0.021516080302,0.0197279682015,0.0191939792861,0.0259945108834,0.0301251540088,False
21,3.12500002384,1.6941812124,0.0790557861328,-0.955902099609,0.229095458984,0.00882544953641,0.0447946358512,0.0126409604302,0.0420333862305,-0.995610046387,0.0801177978516,-0.0151752245235,0.0254143332297,-0.00555202508254,0.0260179720312,0.0302450019589,0.0943451683722,0.0155504800644,0.0120765289469,0.0134374830521,False
22,0.646000003815,0.573337215307,0.0602569580078,-0.949188232422,0.228744506836,-0.00436545365886,0.00970402638003,0.0042365566621,0.040885925293,-0.975085449219,0.148561096191,-0.0135560492123,-0.00267735573869,0.000827710466797,0.0127865056099,0.0190302947926,0.0603777176218,0.00505100325813,0.00581473391249,0.00235595657719,False
23,0.0,0.0,0.0479888916016,-0.960464477539,0.19384765625,-0.0117453393556,-0.00415772709383,0.000948351664177,0.0461502075195,-0.964622497559,0.190556335449,-0.0144176883514,-0.00554392907283,-2.66848741226e-05,0.000902987181034,0.00283715243641,0.00180494340442,0.00168555723118,0.00123039011068,0.000787488981881,False
24,0.0,0.0,0.0475158691406,-0.962814331055,0.19367980957,-0.0128247185454,-0.00309432687056,0.00200083292698,0.0462768554688,-0.964875793457,0.191128540039,-0.0142016793554,-0.00533260724033,-0.000131640052683,0.00104630747796,0.00153888584039,0.00126766981287,0.000713524383143,0.00145875411542,0.00112631776798,False
25,0.0,0.0,0.0502471923828,-0.96142578125,0.194381713867,-0.011729360389,-0.00310098477329,0.000959270624647,0.0461654663086,-0.963409423828,0.189819335938,-0.0132390265162,-0.00533891893211,-0.000441632003568,0.00187593143891,0.0010931798039,0.00259242789661,0.001604622069,0.00127440144157,0.000874325705409,False
26,0.0,0.0,0.0482482910156,-0.962387084961,0.192901611328,-0.0117373498723,-0.00307355421406,0.000950748509158,0.0463882446289,-0.964105224609,0.18967590332,-0.0153760801329,-0.00575045721536,-0.000142585644763,0.00108427985921,0.00146175341112,0.00209006671766,0.00230376464016,0.00196555048113,0.00100763721101,False
27,0.0,0.0,0.0488433837891,-0.960998535156,0.193450927734,-0.011744007775,-0.00413722075344,0.000937432703708,0.0467346191406,-0.964691162109,0.189944458008,-0.0151576742919,-0.00522003542105,-0.00024833977165,0.00151901055649,0.00199115341957,0.00237240013725,0.00244802263407,0.00087054447091,0.000786292720666,False
28,0.0,0.0,0.0925750732422,-0.89387512207,0.46028137207,0.00650690149139,0.0362610687703,0.00861239664921,0.060285949707,-0.941862487793,0.273175048828,-0.00837889068483,0.0016498282953,-0.00158274326744,0.0185864389501,0.0294152635651,0.114370807291,0.00864004552454,0.015032918133,0.00512599060095,False
29,2.07799998522,1.45810991991,0.556900024414,-0.75993347168,0.490158081055,0.127419741303,0.60481187304,-0.012877449135,0.308280944824,-0.911935424805,0.37098236084,0.00610361900752,0.327466522062,-0.0800022912524,0.148129220673,0.122575682537,0.129004079901,0.0757815669436,0.187088132562,0.04823149332,True
30,5.16600017548,0.201395065056,0.598892211914,-0.855453491211,0.400192260742,0.13747370705,0.636408148845,0.181072849888,0.306712341309,-0.918011474609,0.308706665039,-0.000549490027716,0.368882725018,-0.11578883798,0.198902763997,0.0450636306381,0.0777178993023,0.0815958499874,0.171194784881,0.182592228394,True
31,7.2929997921,1.35251237492,0.468780517578,-0.637344360352,0.488571166992,0.217326461808,0.426054908036,0.147658434007,0.152784729004,-0.886077880859,0.304223632812,-0.0838300526871,0.060641003601,-0.0275635042294,0.175240785826,0.152697769784,0.0970092878188,0.190132868659,0.238581901783,0.121973556582,False
