,meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
0,0.0,0.0,0.158172607422,-0.916946411133,0.387512207031,0.0342152284209,0.0160263708079,0.101966046553,-0.0381774902344,-0.998565673828,0.192321777344,-0.03946565051,-0.140593333951,-0.0193491969,0.0618438720703,-0.955062866211,0.243202209473,-0.00178357224525,-0.0222186464481,0.00920851862761,0.0567651148819,0.0260816604751,0.0746571077776,0.0220627352583,0.0438837692652,0.0353617878177,False
1,1.30900001526,1.26979833186,0.112075805664,-0.850326538086,0.531066894531,-0.0029505161717,0.100076800075,0.0245860368675,0.0112915039062,-0.895401000977,0.416412353516,-0.0906734445823,-0.0701266241401,-0.102778044369,0.0718948364258,-0.873907470703,0.466444396973,-0.0255868794368,0.00516421556461,-0.0106175705288,0.0352956758125,0.0158980427526,0.0370960486686,0.026929437593,0.0461636079957,0.0374733826524,False
2,5.66300008297,1.7177573745,0.12548828125,-0.832458496094,0.425048828125,0.019862388042,0.0319150561874,0.0808839307312,-0.0399475097656,-0.940444946289,0.320465087891,-0.0512035330145,-0.0987673237672,-0.0352818244375,0.0525466918945,-0.893801879883,0.377238464355,-0.021151331378,-0.0454929433207,0.0187728355769,0.0510119334996,0.0362855136086,0.0384581142756,0.0231514533618,0.0432472236163,0.0382717300138,False
3,9.50400018692,1.11755861494,0.268905639648,-0.867263793945,0.391235351562,0.0328269225446,0.0449911771397,0.0518690569709,-0.0509948730469,-0.995986938477,0.263381958008,-0.0888640929377,-0.0794018815846,-0.0441083392383,0.0810546875,-0.929296875,0.317010498047,-0.025984249703,-0.00983079284792,-0.00535849316613,0.0936550756981,0.0398284314665,0.0414098691558,0.03646588791,0.0394881470558,0.0283784712468,False
4,11.5929998398,0.431278573807,0.200302124023,-0.846206665039,0.319030761719,0.024335699725,0.101271760456,0.0619531164385,-0.0376281738281,-1.00340270996,0.174667358398,-0.0964525041477,-0.0827710466797,-0.0787174491845,0.0963317871094,-0.956643676758,0.262669372559,-0.0296765095015,0.0245489656651,-0.0201987719193,0.0677510986927,0.0510525492741,0.044827289131,0.0366546288451,0.0629198213315,0.0382141444707,False
5,12.2130002022,0.0336815842166,0.14128112793,-0.890350341797,0.310668945312,0.0487100152859,0.114399014102,0.0654671574969,-0.0643157958984,-1.02464294434,0.168640136719,-0.0902286966802,-0.108444984852,-0.0777299490523,0.0287216186523,-0.945527648926,0.22215423584,-0.00376925178562,-0.00572081623243,-0.00780718989362,0.0630989080934,0.0445269629823,0.0428543823228,0.0423963251115,0.0629030721479,0.0475153298361,False
6,12.1500003815,0.138242871837,0.313751220703,-0.886306762695,0.269012451172,0.0326484907516,0.15351499156,0.0960176099417,0.005615234375,-1.01554870605,0.144348144531,-0.0551609903944,-0.122410335293,-0.053188386975,0.119161987305,-0.948002624512,0.205418395996,-0.0206674083763,0.0199189535836,-0.00410137460517,0.0943045932428,0.046014322736,0.0430167344776,0.0297001447527,0.0855965601145,0.0557967667049,False
7,12.2250001907,0.073219880863,0.234756469727,-0.835342407227,0.246429443359,0.0353950087838,0.167092852062,0.115328723638,0.0823516845703,-0.979370117188,0.188980102539,-0.110278038631,0.000967792740135,-0.109248460553,0.156629943848,-0.92603302002,0.222868347168,-0.0196852079347,0.087030107053,-0.0235629835347,0.0514804228831,0.0487078155405,0.0203752172639,0.0399693463653,0.0553730056943,0.060769779993,False
8,11.9919997215,0.105913996277,0.228515625,-0.812774658203,0.399795532227,0.0775027814113,0.153109392126,0.137799944284,-0.0772705078125,-1.0213470459,0.137756347656,-0.114339891925,-0.205779794269,-0.124003171941,0.0844909667969,-0.923864746094,0.231657409668,-0.013125282906,0.00466133085597,0.0122216723481,0.0907846041637,0.0875236066057,0.0722874471898,0.0560289689254,0.112238876216,0.0791619854716,False
9,11.759000206,0.0667414374359,0.150741577148,-0.891693115234,0.246078491211,0.0552262378411,0.0648405156924,0.104400175789,-0.025390625,-1.04086303711,0.175430297852,-0.133643548771,-0.0923190118198,-0.100910369496,0.0599166870117,-0.953276062012,0.218826293945,-0.0176435221166,-0.00180048331817,-0.00348125754534,0.0522917091088,0.0519208372193,0.0224410385867,0.0524989900374,0.0419398412179,0.0588254527647,False
