timestamp
1493002867.1
1493002868.0
1493002908.1
1493002908.7
1493002910.0
1493002914.1
1493002914.7
1493002916.7
1493002918.2
1493002919.6
1493002920.8
1493002929.6
1493002947.4
1493002957.9
1493002994.4
1493002996.6
1493002997.7
1493003002.7
1493003019.7
1493003021.5
1493003036.0
1493003037.6
