,meanSpeed,sdSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,minAccelX,minAccelY,minAccelZ,minGyroX,minGyroY,minGyroZ,meanAccelX,meanAccelY,meanAccelZ,meanGyroX,meanGyroY,meanGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
0,0.0409999996424,0.129653382936,0.0537872314453,-0.936584472656,0.295486450195,-0.0073705646329,0.0192586494229,0.00723980342338,0.0169982910156,-0.963851928711,0.191543579102,-0.0468934731063,-0.00947579347461,-0.00434867574399,0.0426895141602,-0.952673339844,0.253475952148,-0.0207825101987,-0.00177947097717,0.000218299314554,0.0117103715589,0.00910273758557,0.0402467265814,0.0108185713833,0.00888752074205,0.00343713827708,False
1,1.36399999857,1.0240572718,0.120620727539,-0.87565612793,0.398834228516,0.0223926573937,0.00655350681047,0.033050095444,0.0268402099609,-0.943786621094,0.317001342773,-0.0534283377892,-0.0530919805435,-0.0205529457127,0.066340637207,-0.917967224121,0.346807861328,-0.0227801207007,-0.0189992841643,-0.00327622077302,0.0312521846408,0.0224946598741,0.0287338760618,0.0201777651646,0.0198507600756,0.0149607604222,False
2,4.43599996567,1.35115755631,0.12060546875,-0.906295776367,0.404266357422,-0.0105541074,0.0515992787525,0.0189752890829,0.0333251953125,-0.988800048828,0.214096069336,-0.0842091536683,-0.031650337975,-0.0436438839442,0.0706039428711,-0.935134887695,0.323564147949,-0.032363186304,-0.0110659935931,-0.0068066935353,0.0241821661032,0.022506665016,0.0572957478365,0.0226791193635,0.0240394370273,0.0165922361705,False
3,7.05999994278,0.575325874092,0.115386962891,-0.893859863281,0.37907409668,0.0676967559615,-0.0156564577325,0.0619286153565,-0.0363922119141,-0.986602783203,0.11213684082,-0.287364136367,-0.176828037427,-0.0183047051204,0.0556274414062,-0.932318115234,0.273992919922,-0.0387494732296,-0.0744177223413,0.0204798685724,0.0475755765429,0.0364838410168,0.0683509106921,0.095503417009,0.0528694406131,0.0282090289107,False
4,9.14899969101,0.864901594897,0.127914428711,-0.914443969727,0.357315063477,0.0311954700609,0.0948317043083,0.0566598174559,0.00811767578125,-1.01890563965,0.200149536133,-0.0388869456051,-0.0861649791729,-0.0314258334952,0.0907669067383,-0.96120300293,0.284375,-0.00638615376757,-0.0152736549574,0.0146877861492,0.0380331270016,0.0320317857266,0.0520478772635,0.0228188383466,0.0481948087773,0.0323390536935,False
5,11.1980002403,0.440777015939,0.137573242188,-0.874267578125,0.315551757812,0.0908904922111,0.0938428725956,0.0435056658836,-0.0102081298828,-1.02006530762,0.161682128906,-0.0809475802813,-0.0694738833569,-0.0646021627748,0.0676544189453,-0.949479675293,0.246740722656,0.00713692551047,-0.0168521904303,0.00619398006331,0.0512223302952,0.0444368869192,0.0498446874246,0.052016398567,0.0530386873046,0.0312373891407,False
6,12.0550000191,0.0972112262382,0.1201171875,-0.882263183594,0.236358642578,0.0274185750029,0.0945741766309,0.0452604227259,-0.0549621582031,-1.05821228027,0.156646728516,-0.0746156484735,-0.0968495814663,-0.047662327713,0.0597106933594,-0.954875183105,0.182806396484,-0.0105158644067,-0.00844115539112,0.00119357553735,0.058836788679,0.0521484747709,0.023281956823,0.0355999946796,0.0618804543554,0.0337492851116,False
7,11.7450000763,0.211935475789,0.16877746582,-0.891693115234,0.216323852539,0.0730502423848,0.122154139196,0.0494873920081,0.0480651855469,-1.09620666504,0.105331420898,-0.137284622613,-0.0658762190403,-0.064480456313,0.116744995117,-0.965716552734,0.171524047852,-0.0223687155755,0.0282277232369,0.000231242277452,0.0418628881632,0.0599758344722,0.0393647553431,0.0597616836629,0.0602474678975,0.0381235284125,False
8,10.9990000725,0.217993435041,0.15380859375,-0.941772460938,0.193023681641,0.0618170289068,0.228619862726,0.0565977658025,0.0408325195312,-1.08479309082,0.147674560547,-0.0515920882176,0.00598012822777,-0.135908034646,0.106469726563,-0.986344909668,0.171282958984,-0.000691303355763,0.093820874885,-0.0226396922164,0.034216274026,0.0439052890789,0.0147099260513,0.0360407924333,0.0679071862213,0.0561479966882,False
9,10.5430000305,0.149818371992,0.253555297852,-0.821044921875,0.348358154297,0.133115976559,0.398182264067,0.0432265666014,-0.00883483886719,-1.17503356934,0.102600097656,-0.222279941435,-0.0460247499587,-0.192023235659,0.123529052734,-0.952085876465,0.24010925293,-0.0761159402736,0.111219013339,-0.0576822848932,0.0776196441028,0.10599324868,0.0684076043701,0.105675998527,0.133294109007,0.0703573952145,False
10,11.3079998016,0.357360918641,0.125396728516,-0.863555908203,0.344863891602,0.0449770623859,0.136165562323,0.131358290239,-0.00361633300781,-1.06161499023,0.201354980469,-0.109679360018,-0.123304092155,-0.123420472294,0.0517150878906,-0.947180175781,0.249281311035,-0.019762120027,-0.00593445501508,0.0011990616492,0.0557734712737,0.0578700630866,0.0565360103655,0.0553585893656,0.0745730916863,0.0667621806601,False
