timestamp
1493003685.7
1493003686.7
1493003692.6
1493003709.0
1493003714.0
1493003714.9
1493003716.4
1493003717.3
1493003718.6
1493003722.8
1493003724.3
1493003727.4
1493003739.9
1493003740.9
1493003742.6
1493003838.1
1493003839.0
1493003844.2
