,timestamp,latitude,longitude,speed,accelerometerX,accelerometerY,accelerometerZ,gyroX,gyroY,gyroZ,potholes
0,1492637815.8,40.446398145,-79.9487552678,0.0,0.116546630859,-0.960144042969,0.184112548828,-0.0242771101811,-0.0126103340776,-0.0226065092292,False
1,1492637816.0,40.446398145,-79.9487552678,0.0,0.07958984375,-0.954772949219,0.198104858398,-0.0138787977048,-0.0126750488921,-0.00437424209046,False
2,1492637816.2,40.446398146,-79.9487552553,0.0,0.0689697265625,-0.962203979492,0.18766784668,-0.0160175823763,-0.00415053655889,0.000912931621679,False
3,1492637816.4,40.446398146,-79.9487552553,0.0,0.0706176757812,-0.964950561523,0.195770263672,-0.0181244091146,-0.00307328789795,-0.000177632844708,False
4,1492637816.6,40.446398146,-79.9487552553,0.0,0.0754852294922,-0.963241577148,0.201171875,-0.0138441766107,-0.00416518394488,-0.00226342061046,False
5,1492637816.8,40.446398146,-79.9487552553,0.0,0.0707397460938,-0.963088989258,0.199676513672,-0.0149608400557,-0.0052211273171,0.000926513743239,False
6,1492637817.0,40.446398146,-79.9487552553,0.0,0.0720672607422,-0.963302612305,0.192337036133,-0.0149009189312,-0.00309459318667,-0.00227700273202,False
7,1492637817.2,40.4463981471,-79.9487552428,0.0,0.0726318359375,-0.955688476562,0.193893432617,-0.0191638408881,0.00225223533388,0.000864195773731,False
8,1492637817.4,40.4463981471,-79.9487552428,0.0,0.0662078857422,-0.960586547852,0.200698852539,-0.0159669823156,-0.0052152683627,-0.00334865875467,False
9,1492637817.6,40.4463981471,-79.9487552428,0.0,0.0706939697266,-0.96565246582,0.194854736328,-0.0138787977048,-0.000973119062315,0.00199284344371,False
10,1492637817.8,40.4463981471,-79.9487552428,0.0,0.0681304931641,-0.960830688477,0.200256347656,-0.0138428450301,-0.00203758455002,-0.00120268354828,False
11,1492637818.0,40.4463981471,-79.9487552428,0.0,0.0731353759766,-0.960083007812,0.191665649414,-0.0160269034401,-0.00734180249313,-0.000145142279409,False
12,1492637818.2,40.4463981481,-79.9487552304,0.0,0.0720367431641,-0.960754394531,0.196517944336,-0.014954182153,-0.00628506017259,-0.00013688648003,False
13,1492637818.4,40.4463981481,-79.9487552304,0.0,0.0753326416016,-0.954742431641,0.234558105469,-0.0086004124243,-0.00313454060302,0.00418489133695,False
14,1492637818.6,40.4463981481,-79.9487552304,0.0,0.0692443847656,-0.937484741211,0.290023803711,0.00107272128708,0.00105674232054,8.25579937925e-06,False
15,1492637818.8,40.4463981481,-79.9487552304,0.0,0.0802307128906,-0.944351196289,0.333389282227,-0.0116521287174,0.0022027005376,-0.00332362504042,False
16,1492637819.0,40.4463981481,-79.9487552304,0.0,0.0815582275391,-0.907638549805,0.404006958008,0.0136923764285,-0.0160444803033,0.00231402067117,False
17,1492637819.2,40.4463972847,-79.948765659,0.5,0.0826263427734,-0.907379150391,0.415771484375,-0.00531433795525,-0.0084760428014,-0.00536360643542,False
18,1492637819.4,40.4463972847,-79.948765659,0.5,0.118041992188,-0.91569519043,0.359283447266,-0.0147038450105,0.019241871508,-0.00446505588363,False
19,1492637819.6,40.4463972847,-79.948765659,0.5,0.0940093994141,-0.913558959961,0.382232666016,-0.0497214838679,0.0215958395956,-0.0122931515918,False
20,1492637819.8,40.4463972847,-79.948765659,0.5,0.018310546875,-0.984100341797,0.382339477539,-0.0058419101672,0.0702307537387,-0.0791408917978,False
21,1492637820.0,40.4463972847,-79.948765659,0.5,0.150207519531,-1.00552368164,0.325668334961,0.0064509751085,0.0531479069264,0.0244518135486,False
22,1492637820.2,40.4463988289,-79.9487470069,2.31999993324,0.104385375977,-0.896942138672,0.346099853516,-0.0175923095288,0.0469286268327,0.0658040473748,False
23,1492637820.4,40.4463988289,-79.9487470069,2.31999993324,0.171447753906,-0.844970703125,0.370834350586,-0.0109908658188,-0.0573703488347,-0.00636175921198,False
24,1492637820.6,40.4463988289,-79.9487470069,2.31999993324,0.11083984375,-0.89436340332,0.25959777832,-0.103060605761,-0.00145994490958,-0.0181108269931,False
25,1492637820.8,40.4463988289,-79.9487470069,2.31999993324,0.067626953125,-0.960006713867,0.242095947266,-0.0175283936627,-0.0381774794907,0.0148460578128,False
26,1492637821.0,40.4463988289,-79.9487470069,2.31999993324,0.0768280029297,-1.03701782227,0.189987182617,0.0215324563616,-0.0341723515274,0.0418909913147,False
27,1492637821.2,40.4464016338,-79.9487131263,3.31999993324,0.100509643555,-0.985809326172,0.235580444336,0.0424752888579,0.0560946946726,-0.0380935899164,False
28,1492637821.4,40.4464016338,-79.9487131263,3.31999993324,0.000106811523438,-1.04148864746,0.28840637207,0.00230523223957,-0.0351228337204,-0.0318721792939,False
29,1492637821.6,40.4464016338,-79.9487131263,3.31999993324,0.175903320312,-0.850982666016,0.300033569336,0.00786990733729,0.0573897899107,0.00099868540878,False
30,1492637821.8,40.4464016338,-79.9487131263,3.31999993324,-0.113433837891,-0.784118652344,0.404251098633,-0.0371915772552,-0.0497457186338,0.0445285860583,False
31,1492637822.0,40.4464016338,-79.9487131263,3.31999993324,0.061767578125,-0.942840576172,0.329681396484,-0.0700965304198,-0.0112481271801,-0.0198804975374,False
32,1492637822.2,40.446405031,-79.9486720914,3.72000002861,0.163345336914,-0.929077148438,-0.0062255859375,0.0815888694718,-0.0122279041451,0.0232573857997,False
33,1492637822.4,40.446405031,-79.9486720914,3.72000002861,0.0281677246094,-1.01945495605,0.420257568359,-0.00208818461073,0.00745978052942,0.00102558333579,False
