,avgSpeed,maxAccelX,maxAccelY,maxAccelZ,maxGyroX,maxGyroY,maxGyroZ,sdAccelX,sdAccelY,sdAccelZ,sdGyroX,sdGyroY,sdGyroZ,pothole
21,5.80800004005,0.227081298828,-0.864181518555,0.450576782227,0.185448689875,0.114164123293,0.0867657883148,0.0991833966688,0.0363103973153,0.059054339744,0.0817265963446,0.0841153955126,0.0546790264419,False
22,7.96799983978,0.115432739258,-0.800186157227,0.469345092773,0.0489198723798,0.0630111903396,0.0672514754272,0.0758237451172,0.0443402930815,0.0430085242844,0.0455846513393,0.0463393906674,0.0344307260734,False
23,11.0209999084,0.125427246094,-0.902648925781,0.308975219727,0.0202184526798,0.119398033784,0.0277940807166,0.0408549106891,0.0379774458787,0.0433952854895,0.0274380346215,0.0517396314758,0.0430702364261,False
24,11.2099999428,0.19889831543,-0.937393188477,0.199859619141,0.0276332257868,0.16053055682,0.0713032087097,0.0799926874497,0.0226747843961,0.0471892419033,0.0512440433685,0.0658229903994,0.0605453852895,False
25,8.01700000763,0.0630340576172,-0.947830200195,0.221420288086,0.00887205485549,0.0158953432822,0.0609757363185,0.0316209170171,0.0271940559686,0.0686189582824,0.0200357932112,0.0303048042776,0.0253331688517,False
26,4.33200004101,0.163101196289,-0.86506652832,0.537475585938,0.0821191048448,0.0222741467252,0.0864219742181,0.0593056253132,0.0330608317446,0.0986555527685,0.041023452387,0.046511233233,0.0424193192456,False
27,6.09400005341,0.366500854492,-0.665954589844,0.431579589844,0.108700382001,0.204570985451,0.0631137220416,0.0981481862613,0.0887580235014,0.0482238182271,0.0830382467202,0.0722505919096,0.0820776510249,False
28,9.48399982452,0.24446105957,-0.840225219727,0.476852416992,0.0922617538564,0.134084568247,0.097809118407,0.104157070138,0.0493513603735,0.0440912625231,0.0769124031994,0.104244746515,0.0605737630854,False
29,12.0140001297,0.0654602050781,-0.87043762207,0.394958496094,0.0552616578836,0.0477470162357,0.0881506320816,0.064285125197,0.0460072244136,0.0300192551678,0.0452598935206,0.0773398358555,0.0429679607045,False
30,13.7249998093,0.0588226318359,-0.867324829102,0.323684692383,0.0589293633368,0.0800277244408,0.0772561726943,0.0640771315642,0.034864087189,0.0367702564845,0.0477574199246,0.0747877763204,0.0548114151574,False
31,14.3250001907,0.232757568359,-0.831604003906,0.327789306641,0.0405892381739,0.0705774973126,0.081753186511,0.0927612776902,0.0502403817657,0.04672694213,0.0449896300694,0.0564672196668,0.0467074267164,False
32,14.4330001831,0.116638183594,-0.865173339844,0.34065246582,0.0859713673616,0.0826163170203,0.200513393214,0.0567360395878,0.0483860114633,0.0386126931308,0.0516834671456,0.053450367136,0.0735809992625,False
33,14.9549999237,0.109786987305,-0.853164672852,0.270874023438,0.00680331132072,0.0735040450345,0.053122606896,0.0522994411798,0.0415130718557,0.0369901599698,0.0270343711932,0.048152891044,0.0456224370029,False
34,14.709999752,0.116012573242,-0.912170410156,0.192504882812,0.0394904179081,0.107486779492,0.0551756377804,0.0534554281201,0.0406760192653,0.0226337669456,0.0337324784124,0.0511078364677,0.0359739131103,False
35,12.938999939,0.153198242188,-0.928924560547,0.09814453125,0.0518418927278,0.0532597596922,0.123412482811,0.0706051597688,0.0434011972193,0.0466263171342,0.0420844123974,0.042559304994,0.0476844087481,False
36,9.23000006676,0.0628356933594,-0.97151184082,0.0109710693359,0.0253125472129,0.0852496507062,0.0299232780081,0.0564396598909,0.0214430056711,0.0277394202095,0.0148003394705,0.0528185257603,0.0257354160836,False
37,4.42500013113,0.0348358154297,-0.974914550781,0.0191040039062,-0.00623792222129,0.0330951028664,0.0435597280538,0.0167690844394,0.0179727624707,0.0142304067265,0.00745317964796,0.0172402173924,0.020807233866,False
38,0.711999979615,0.0487976074219,-0.940185546875,0.237609863281,-0.00357502744732,-0.00100933805314,0.0149507200436,0.0107592081802,0.0174948746029,0.0487567283202,0.00409270411092,0.00613842308956,0.00562310505375,False
39,0.338999998569,0.0689086914062,-0.957794189453,0.20832824707,-0.00440540107521,-0.0020516993038,0.0144095657101,0.0099093078022,0.012800976077,0.00521911558043,0.0149375831167,0.00955651769501,0.00568508512501,False
40,0.0759999990463,0.0617523193359,-0.944320678711,0.225341796875,-0.0102105596194,0.019209913575,0.000929176904329,0.00652129159081,0.00588329167108,0.00962785779276,0.00175016847686,0.0078569090735,0.00665991341713,False
41,0.201000006497,0.0535278320312,-0.9345703125,0.271270751953,-0.00207220564419,0.00430100516048,0.0052181978399,0.00858036742849,0.0150659644801,0.0535997859961,0.00587579827717,0.00313593658014,0.0041723537222,False
42,0.690000009537,0.246215820312,-0.892333984375,0.381134033203,0.0543287525537,0.377249817899,-0.00759853122221,0.0659825012271,0.0296816427256,0.0345297805395,0.0308403814139,0.14308746943,0.0453494360174,False
43,3.55099995136,0.445770263672,-0.769287109375,0.460556030273,0.0219558989749,0.60490428473,-0.0447040883742,0.0982930142122,0.0646854514605,0.0477284802359,0.0479337700001,0.0643160726592,0.0685878676787,False
44,6.72300004959,0.317260742188,-0.671051025391,0.488006591797,0.0313115838844,0.34816090826,0.127184051547,0.123839705167,0.0980435717758,0.0851321450219,0.0900638596102,0.117870003695,0.0995254078966,False
45,8.75200004578,0.254409790039,-0.84635925293,0.312911987305,0.0879210675957,0.0845247382575,0.165576181821,0.0776793241889,0.0595553513971,0.0458354040569,0.0645625744379,0.0764534214896,0.0727216931226,False
46,8.35800032616,0.16845703125,-0.887939453125,0.223434448242,0.0839415059788,0.185369593991,0.118252075567,0.112060234247,0.0543105769698,0.154288978784,0.0536660617339,0.115825540523,0.0846478895093,False
47,6.21699995995,0.278366088867,-0.898147583008,0.123840332031,0.0409618144104,0.141900946047,0.076119269225,0.102040896274,0.0553638908819,0.0585849601722,0.0472886819914,0.0791086014664,0.0594396223619,False
48,3.13299991488,0.0470428466797,-0.968307495117,0.135192871094,0.0021374530909,0.0235918788326,0.0318157202787,0.0116472908892,0.0234096257589,0.0536395699132,0.0140908660535,0.010092378856,0.0117885458072,False
49,0.398999990523,0.0557556152344,-0.943267822266,0.272766113281,0.0029771477826,0.00221628265916,0.0192309525476,0.00856456557398,0.0163293524914,0.0515227855638,0.0059274400681,0.00905977030748,0.00779386750753,False
50,0.159999999404,0.0579376220703,-0.948226928711,0.234817504883,-0.0106726180685,0.00222959846461,0.00200349608807,0.00377120284833,0.00278560096409,0.00285692319649,0.0015469168665,0.00253337203747,0.00242592537017,False
