timestamp
1492637568.4
1492637597.1
1492637600.0
1492637605.3
1492637606.5
1492637622.4
1492637628.0
1492637682.2
1492637719.1
1492637720.4
1492637726.5
1492637735.0
1492637739.4
1492637744.0
1492637745.8
1492637767.1
1492637774.1
1492637778.6
