interval, latitude, longitude, classification
2,40.44189262137,-80.0019662778263,1.0
2,40.44189262137,-80.0019662778263,1.0
2,40.44189262137,-80.0019662778263,1.0
2,40.44189262137,-80.0019662778263,1.0
2,40.4418910785702,-80.0019721879902,1.0
2,40.4418910785702,-80.0019721879902,1.0
2,40.4418910785702,-80.0019721879902,1.0
2,40.4418910785702,-80.0019721879902,1.0
2,40.4418910785702,-80.0019721879902,1.0
2,40.4418929358745,-80.0019650730211,1.0
2,40.4418929358745,-80.0019650730211,1.0
2,40.4418929358745,-80.0019650730211,1.0
2,40.4418929358745,-80.0019650730211,1.0
2,40.4418929358745,-80.0019650730211,1.0
2,40.4418124407629,-80.0019025031568,1.0
2,40.4418124407629,-80.0019025031568,1.0
2,40.4418124407629,-80.0019025031568,1.0
2,40.4418124407629,-80.0019025031568,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418140421229,-80.0018963686546,1.0
2,40.4418142678408,-80.0018982043086,1.0
5,40.4418142678408,-80.0018982043086,0.0
5,40.4418142678408,-80.0018982043086,0.0
5,40.4418142678408,-80.0018982043086,0.0
5,40.4418142678408,-80.0018982043086,0.0
5,40.441828673037,-80.001914459284,0.0
5,40.441828673037,-80.001914459284,0.0
5,40.441828673037,-80.001914459284,0.0
5,40.441828673037,-80.001914459284,0.0
5,40.441828673037,-80.001914459284,0.0
5,40.4418322582771,-80.0019219870673,0.0
5,40.4418322582771,-80.0019219870673,0.0
5,40.4418322582771,-80.0019219870673,0.0
5,40.4418322582771,-80.0019219870673,0.0
5,40.4418322582771,-80.0019219870673,0.0
5,40.4418352591844,-80.0019342173459,0.0
5,40.4418352591844,-80.0019342173459,0.0
5,40.4418352591844,-80.0019342173459,0.0
5,40.4418352591844,-80.0019342173459,0.0
5,40.4418352591844,-80.0019342173459,0.0
5,40.441835072446,-80.001952473334,0.0
5,40.441835072446,-80.001952473334,0.0
5,40.441835072446,-80.001952473334,0.0
5,40.441835072446,-80.001952473334,0.0
5,40.441835072446,-80.001952473334,0.0
5,40.441838237861,-80.0019608398225,0.0
7,40.441838237861,-80.0019608398225,0.0
7,40.441838237861,-80.0019608398225,0.0
7,40.441838237861,-80.0019608398225,0.0
7,40.441838237861,-80.0019608398225,0.0
7,40.4418372723447,-80.0019721249811,0.0
7,40.4418372723447,-80.0019721249811,0.0
7,40.4418372723447,-80.0019721249811,0.0
7,40.4418372723447,-80.0019721249811,0.0
7,40.4418372723447,-80.0019721249811,0.0
7,40.441839049956,-80.0019781864132,0.0
7,40.441839049956,-80.0019781864132,0.0
7,40.441839049956,-80.0019781864132,0.0
7,40.441839049956,-80.0019781864132,0.0
7,40.441839049956,-80.0019781864132,0.0
7,40.4418397255471,-80.0019852764431,0.0
7,40.4418397255471,-80.0019852764431,0.0
7,40.4418397255471,-80.0019852764431,0.0
7,40.4418397255471,-80.0019852764431,0.0
7,40.4418397255471,-80.0019852764431,0.0
7,40.4418309576568,-80.001998169867,0.0
7,40.4418309576568,-80.001998169867,0.0
7,40.4418309576568,-80.001998169867,0.0
7,40.4418309576568,-80.001998169867,0.0
7,40.4418309576568,-80.001998169867,0.0
7,40.4418295737027,-80.0020034718908,0.0
10,40.4418295737027,-80.0020034718908,0.0
10,40.4418295737027,-80.0020034718908,0.0
10,40.4418295737027,-80.0020034718908,0.0
10,40.4418295737027,-80.0020034718908,0.0
10,40.4418303326191,-80.0020005644413,0.0
10,40.4418303326191,-80.0020005644413,0.0
10,40.4418303326191,-80.0020005644413,0.0
10,40.4418303326191,-80.0020005644413,0.0
10,40.4418303326191,-80.0020005644413,0.0
10,40.4418307573748,-80.0019989371796,0.0
10,40.4418307573748,-80.0019989371796,0.0
10,40.4418307573748,-80.0019989371796,0.0
