interval, latitude, longitude, classification
2,40.4450015304987,-79.9441143405437,0.0
2,40.4450015304987,-79.9441143405437,0.0
2,40.4449939029668,-79.9441004265844,0.0
2,40.4449939029668,-79.9441004265844,0.0
2,40.4449939029668,-79.9441004265844,0.0
2,40.4449939029668,-79.9441004265844,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449894186486,-79.9440933857858,0.0
2,40.4449965013568,-79.9440906197577,0.0
2,40.4449965013568,-79.9440906197577,0.0
2,40.4449965013568,-79.9440906197577,0.0
2,40.4449965013568,-79.9440906197577,0.0
5,40.4449965013568,-79.9440906197577,0.0
5,40.4449964594473,-79.9440831598639,0.0
5,40.4449964594473,-79.9440831598639,0.0
5,40.4449964594473,-79.9440831598639,0.0
5,40.4449964594473,-79.9440831598639,0.0
5,40.4449964594473,-79.9440831598639,0.0
5,40.4450121336062,-79.9440753646939,0.0
5,40.4450121336062,-79.9440753646939,0.0
5,40.4450121336062,-79.9440753646939,0.0
5,40.4450121336062,-79.9440753646939,0.0
5,40.4450121336062,-79.9440753646939,0.0
5,40.4450307414312,-79.9440694973617,0.0
5,40.4450307414312,-79.9440694973617,0.0
5,40.4450307414312,-79.9440694973617,0.0
5,40.4450307414312,-79.9440694973617,0.0
5,40.4450307414312,-79.9440694973617,0.0
5,40.4450527858366,-79.9440643005818,0.0
5,40.4450527858366,-79.9440643005818,0.0
5,40.4450527858366,-79.9440643005818,0.0
5,40.4450527858366,-79.9440643005818,0.0
5,40.4450527858366,-79.9440643005818,0.0
5,40.4450771771748,-79.9440521468222,0.0
5,40.4450771771748,-79.9440521468222,0.0
5,40.4450771771748,-79.9440521468222,0.0
5,40.4450771771748,-79.9440521468222,0.0
7,40.4450771771748,-79.9440521468222,1.0
7,40.4450972518329,-79.9440374784916,1.0
7,40.4450972518329,-79.9440374784916,1.0
7,40.4450972518329,-79.9440374784916,1.0
7,40.4450972518329,-79.9440374784916,1.0
7,40.4450972518329,-79.9440374784916,1.0
7,40.4451214755331,-79.9440196250379,1.0
7,40.4451214755331,-79.9440196250379,1.0
7,40.4451214755331,-79.9440196250379,1.0
7,40.4451214755331,-79.9440196250379,1.0
7,40.4451214755331,-79.9440196250379,1.0
7,40.4451560089741,-79.9439972453564,1.0
7,40.4451560089741,-79.9439972453564,1.0
7,40.4451560089741,-79.9439972453564,1.0
7,40.4451560089741,-79.9439972453564,1.0
7,40.4451560089741,-79.9439972453564,1.0
7,40.4451985890422,-79.9439555034786,1.0
7,40.4451985890422,-79.9439555034786,1.0
7,40.4451985890422,-79.9439555034786,1.0
7,40.4451985890422,-79.9439555034786,1.0
7,40.4451985890422,-79.9439555034786,1.0
7,40.4452459887047,-79.9439291004836,1.0
7,40.4452459887047,-79.9439291004836,1.0
7,40.4452459887047,-79.9439291004836,1.0
7,40.4452459887047,-79.9439291004836,1.0
